FIPS,MONTH,TMAX,TMIN,PRCP,YEAR,W_KEY
37015,06,87.71333333333332,65.76666666666667,3.7800000000000002,2014,1928
37015,07,87.33548387096775,68.6774193548387,5.579999999999999,2014,1929
37015,08,84.85806451612903,67.71612903225807,5.179999999999999,2014,1930
37015,09,80.86000000000003,65.30666666666666,5.29,2014,1931
37015,10,75.21935483870969,51.93870967741935,2.0100000000000002,2014,1932
37015,11,59.80666666666665,37.40999999999999,3.2199999999999993,2014,1933
37015,12,56.125806451612895,37.21290322580645,3.599999999999999,2014,1934
37015,01,51.02258064516128,31.11612903225807,4.309999999999999,2015,1935
37015,02,44.996428571428574,24.553571428571427,2.52,2015,1936
37015,03,61.86451612903226,38.5774193548387,3.9199999999999995,2015,1937
37015,04,71.83,49.21,3.82,2015,1938
37015,05,81.15806451612902,59.50645161290323,2.6900000000000004,2015,1939
37015,06,88.86999999999999,69.36,5.920000000000001,2015,1940
37015,07,89.59032258064516,70.8193548387097,4.8,2015,1941
37015,08,87.97419354838708,67.39032258064516,3.16,2015,1942
37015,09,83.66666666666667,66.24666666666667,4.71,2015,1943
37015,10,71.80322580645161,52.0483870967742,3.809999999999999,2015,1944
37015,11,66.72,46.45666666666666,5.180000000000001,2015,1945
37015,12,66.06129032258065,47.74193548387096,4.91,2015,1946
37015,01,49.42580645161291,30.322580645161292,2.689999999999999,2016,1947
37015,02,54.47586206896552,34.727586206896554,5.579999999999998,2016,1948
37015,03,68.58387096774193,45.36129032258064,1.94,2016,1949
37015,04,70.6233333333333,47.26333333333333,2.6500000000000004,2016,1950
37015,05,76.14193548387095,57.77419354838709,5.199999999999999,2016,1951
37015,06,85.77,65.72333333333334,4.09,2016,1952
37015,07,91.16774193548386,72.13225806451611,6.510000000000001,2016,1953
37015,08,90.51290322580643,71.83548387096774,2.5,2016,1954
37015,09,83.86666666666669,67.78666666666668,8.399999999999999,2016,1955
37015,10,74.78709677419354,54.14193548387098,7.1,2016,1956
37015,11,64.41666666666667,39.349999999999994,1.0,2016,1957
37015,12,54.003225806451624,34.37419354838708,2.3000000000000003,2016,1958
37015,01,54.19032258064516,35.89032258064517,3.6899999999999995,2017,1959
37015,02,64.66071428571426,37.87500000000001,1.1300000000000001,2017,1960
37015,03,61.86451612903226,37.8516129032258,4.41,2017,1961
37015,04,76.66333333333333,55.153333333333336,4.37,2017,1962
37015,05,78.5,58.525806451612894,5.180000000000001,2017,1963
37015,06,85.72999999999998,65.63333333333333,4.65,2017,1964
37015,07,90.01612903225806,71.43548387096774,5.26,2017,1965
37015,08,85.96774193548387,69.26451612903223,7.659999999999998,2017,1966
37015,09,81.87000000000002,63.663333333333334,2.5099999999999993,2017,1967
37015,10,75.83548387096775,54.490322580645156,3.74,2017,1968
37015,11,62.62,39.826666666666675,1.01,2017,1969
37015,12,52.25806451612903,33.51612903225807,2.51,2017,1970
37015,01,48.05806451612902,25.587096774193547,4.05,2018,1971
37015,02,63.1642857142857,41.353571428571435,1.8200000000000005,2018,1972
37015,03,56.05483870967741,35.90322580645161,3.74,2018,1973
37015,04,69.70666666666668,45.13333333333333,3.58,2018,1974
37015,05,82.70322580645161,64.1483870967742,6.7299999999999995,2018,1975
37015,06,87.66,68.49333333333335,5.25,2018,1976
37015,07,87.59354838709677,69.22258064516127,9.34,2018,1977
37015,08,88.9258064516129,70.68709677419352,5.770000000000001,2018,1978
37015,09,86.35,70.24,5.8999999999999995,2018,1979
37015,10,74.11935483870967,53.7483870967742,2.7499999999999996,2018,1980
37015,11,60.43999999999999,41.86,4.77,2018,1981
37015,12,55.84838709677419,37.59999999999999,4.559999999999999,2018,1982
37015,01,52.090322580645164,33.070967741935476,3.33,2019,1983
37015,02,59.08571428571429,37.90357142857143,4.2700000000000005,2019,1984
37015,03,60.47096774193549,38.49677419354838,2.8499999999999996,2019,1985
37015,04,74.27666666666669,52.28333333333333,4.73,2019,1986
37015,05,85.56129032258066,62.56129032258066,2.47,2019,1987
37015,06,86.54666666666667,66.44999999999999,5.8,2019,1988
37015,07,92.2741935483871,71.03870967741936,4.48,2019,1989
37015,08,88.50967741935484,69.83870967741936,5.6,2019,1990
37015,09,86.67333333333336,69.2,4.81,2019,1991
37017,01,62.87419354838709,36.59032258064516,8.43,1999,1992
37017,02,62.185714285714276,35.603571428571435,2.48,1999,1993
37017,03,63.958064516129035,37.11612903225806,2.7099999999999995,1999,1994
37017,04,76.15333333333335,52.44333333333335,3.7200000000000006,1999,1995
37017,05,81.56774193548387,56.45161290322582,3.9999999999999996,1999,1996
37017,06,85.70333333333332,65.85333333333332,3.5699999999999994,1999,1997
37017,07,91.9774193548387,71.68709677419353,4.26,1999,1998
37017,08,91.59999999999998,71.0032258064516,5.890000000000001,1999,1999
37017,09,83.01666666666667,61.35333333333333,20.729999999999997,1999,2000
37017,10,74.78709677419356,50.72903225806453,8.540000000000003,1999,2001
37017,11,70.87333333333336,44.07,1.32,1999,2002
37017,12,59.435483870967744,33.906451612903226,1.5900000000000003,1999,2003
37017,01,52.935483870967744,31.806451612903224,7.709999999999999,2000,2004
37017,02,62.67931034482758,35.851724137931036,1.2000000000000002,2000,2005
37017,03,70.1806451612903,42.43870967741936,5.429999999999999,2000,2006
37017,04,72.91333333333334,48.190000000000005,2.81,2000,2007
37017,05,87.39677419354842,59.64193548387097,2.4999999999999996,2000,2008
37017,06,89.91333333333331,66.35,5.289999999999999,2000,2009
37017,07,87.92580645161291,68.40967741935484,5.650000000000001,2000,2010
37017,08,88.03870967741935,67.78709677419356,7.510000000000001,2000,2011
37017,09,81.94666666666667,62.676666666666655,10.930000000000001,2000,2012
37017,10,77.47096774193551,46.31612903225807,0.04,2000,2013
37017,11,63.50333333333334,38.29,5.14,2000,2014
37017,12,49.8258064516129,28.112903225806445,2.66,2000,2015
37017,01,55.52580645161291,31.616129032258073,1.29,2001,2016
37017,02,62.25357142857142,37.25714285714287,3.0500000000000003,2001,2017
37017,03,63.31290322580646,39.67096774193549,5.880000000000001,2001,2018
37017,04,77.14000000000003,49.526666666666664,0.93,2001,2019
37017,05,83.5516129032258,56.70967741935484,3.53,2001,2020
37017,06,88.19333333333334,68.30999999999999,8.39,2001,2021
37017,07,87.27419354838712,68.21612903225805,5.550000000000001,2001,2022
37017,08,90.74193548387099,69.16451612903225,9.290000000000001,2001,2023
37017,09,81.35333333333334,59.67333333333334,2.88,2001,2024
37017,10,75.88709677419355,46.04838709677418,0.9199999999999999,2001,2025
37017,11,73.03999999999999,44.30333333333333,3.08,2001,2026
37017,12,63.80967741935485,39.01935483870967,1.29,2001,2027
37017,01,58.78064516129033,34.63870967741935,7.6000000000000005,2002,2028
37017,02,60.56071428571429,34.453571428571436,2.09,2002,2029
37017,03,69.01935483870969,42.92258064516129,4.859999999999999,2002,2030
37017,04,78.80333333333331,54.45,2.03,2002,2031
37017,05,82.27096774193551,56.141935483870974,5.41,2002,2032
37017,06,89.91666666666667,66.73666666666666,2.5700000000000003,2002,2033
37017,07,93.32258064516131,71.17419354838707,5.069999999999999,2002,2034
37017,08,90.16451612903225,68.90645161290323,7.24,2002,2035
37017,09,84.87333333333332,66.77,3.3899999999999992,2002,2036
37017,10,75.05161290322582,57.32258064516129,3.2599999999999993,2002,2037
37017,11,63.810000000000024,39.41666666666667,3.46,2002,2038
37017,12,54.751612903225805,32.57741935483871,3.15,2002,2039
37017,01,50.86129032258065,28.951612903225808,0.8299999999999998,2003,2040
37017,02,56.65,33.60357142857143,3.4799999999999995,2003,2041
37017,03,67.94838709677421,45.74838709677419,5.750000000000001,2003,2042
37017,04,72.91333333333334,49.04666666666665,4.69,2003,2043
37017,05,80.15483870967742,60.019354838709674,7.28,2003,2044
37017,06,86.89000000000003,66.59333333333333,4.0,2003,2045
37017,07,89.00967741935484,71.15806451612903,9.530000000000001,2003,2046
37017,08,89.57419354838709,71.92903225806452,8.690000000000001,2003,2047
37017,09,82.78999999999998,62.6,5.1000000000000005,2003,2048
37017,10,73.88387096774196,52.348387096774196,5.339999999999999,2003,2049
37017,11,72.07666666666665,46.15333333333332,1.47,2003,2050
37017,12,55.877419354838715,31.151612903225807,3.26,2003,2051
37017,01,53.36129032258065,30.480645161290326,1.06,2004,2052
37017,02,55.62068965517242,33.45862068965518,4.11,2004,2053
37017,03,68.53225806451613,41.61290322580644,0.68,2004,2054
37017,04,75.46666666666667,49.06666666666668,2.6300000000000003,2004,2055
37017,05,85.97096774193548,63.441935483870985,2.8800000000000003,2004,2056
37017,06,86.89666666666668,69.34666666666666,4.4,2004,2057
37017,07,90.24516129032256,70.80645161290323,3.59,2004,2058
37017,08,85.10645161290324,67.6741935483871,9.589999999999998,2004,2059
37017,09,81.08666666666664,64.30666666666667,5.339999999999999,2004,2060
37017,10,75.17741935483872,54.49032258064516,0.87,2004,2061
37017,11,68.04333333333335,43.49666666666666,2.78,2004,2062
37017,12,57.7516129032258,32.36451612903225,1.4200000000000002,2004,2063
37017,01,57.76774193548388,35.33548387096774,1.8,2005,2064
37017,02,58.917857142857144,36.1,1.6300000000000001,2005,2065
37017,03,63.89354838709678,39.138709677419364,2.66,2005,2066
37017,04,74.00999999999999,47.28000000000001,2.94,2005,2067
37017,05,79.58709677419354,53.86129032258064,2.37,2005,2068
37017,06,87.98,67.48666666666666,4.69,2005,2069
37017,07,92.5774193548387,73.38709677419355,6.44,2005,2070
37017,08,91.15161290322581,72.05806451612902,4.5,2005,2071
37017,09,88.86666666666666,67.53333333333335,2.5899999999999994,2005,2072
37017,10,76.57419354838711,53.87419354838708,5.2299999999999995,2005,2073
37017,11,69.50000000000001,42.34,3.67,2005,2074
37017,12,55.87096774193548,32.29032258064516,2.8600000000000003,2005,2075
37017,01,62.41290322580646,38.6225806451613,2.2800000000000002,2006,2076
37017,02,57.63571428571429,33.38928571428571,1.77,2006,2077
37017,03,65.83225806451613,40.06451612903225,1.08,2006,2078
37017,04,79.59666666666668,50.38333333333332,2.98,2006,2079
37017,05,81.40967741935485,55.677419354838705,4.08,2006,2080
37017,06,86.82,66.14666666666668,11.059999999999999,2006,2081
37017,07,92.17096774193548,70.37096774193549,5.07,2006,2082
37017,08,91.15483870967742,71.33870967741936,9.01,2006,2083
37017,09,82.37666666666668,62.03666666666666,3.07,2006,2084
37017,10,72.55806451612902,49.722580645161294,2.6599999999999997,2006,2085
37017,11,66.60333333333332,43.180000000000014,7.939999999999999,2006,2086
37017,12,62.52903225806452,38.07741935483872,2.75,2006,2087
37017,01,57.75806451612904,37.2516129032258,2.4600000000000004,2007,2088
37017,02,54.79642857142857,32.103571428571435,1.5599999999999998,2007,2089
37017,03,70.41612903225807,43.71290322580645,2.04,2007,2090
37017,04,73.9,48.36,3.1399999999999997,2007,2091
37017,05,81.53225806451614,57.354838709677416,1.28,2007,2092
37017,06,87.86333333333333,67.49333333333334,5.249999999999999,2007,2093
37017,07,90.2258064516129,69.50967741935486,2.53,2007,2094
37017,08,95.44193548387098,73.39032258064516,2.3599999999999994,2007,2095
37017,09,87.05666666666666,64.63333333333334,2.41,2007,2096
37017,10,79.99354838709677,58.26774193548387,3.5800000000000005,2007,2097
37017,11,65.53666666666666,40.11,0.35,2007,2098
37017,12,62.19677419354838,40.61935483870969,3.59,2007,2099
37017,01,53.683870967741946,33.46774193548387,1.69,2008,2100
37017,02,62.44482758620688,38.3448275862069,3.789999999999999,2008,2101
37017,03,67.31612903225808,43.29677419354837,3.1900000000000004,2008,2102
37017,04,73.28666666666668,51.690000000000005,4.55,2008,2103
37017,05,81.15483870967742,57.429032258064524,2.62,2008,2104
37017,06,92.60000000000001,70.16000000000003,3.2899999999999996,2008,2105
